"x1","x2","x3","y"
-2.80237823276106,-4.93802564473475,-2.08412093676154,-9.44488533149747
-1.1508874474164,-1.58683727673299,-0.623751834058796,-3.86380001131749
7.79354157074562,5.74153267413114,-3.79618905470479,9.40567780650255
0.35254195712288,-1.1052405014594,6.50686789601554,4.73559396857193
0.646438675804731,-0.603639859893782,3.62388599491497,2.59489358435034
8.57532493441641,5.20193831293158,-3.36932574961005,10.7114661391422
2.30458102994601,3.98015511893506,-1.20865450589723,5.52429142161327
-6.32530617303267,-6.01855993735964,-1.39996606086966,-13.6908279445315
-3.43426425946763,-5.71053813349153,2.33989535500895,-5.88263957007046
-2.22830985049979,0.279319991640063,-0.250107199415488,-0.149012372648071
6.12040898719731,6.97333743015094,0.759955541984264,13.362670793276
1.79906913528682,1.20892616930228,-0.0856402660461091,0.613186162902175
2.00385725297026,3.79410857506031,-0.128611371873948,6.67509298061888
0.553413579725599,2.30968055479168,4.10580685204337,6.25970022397826
-2.77920567377037,-1.1360435104954,-0.677312956977803,-5.28057075771094
8.93456568401539,10.3118461922156,4.54941181328862,24.8213950592163
2.4892523911462,3.59708769822137,-4.64625841269066,1.1553086696259
-9.83308578314819,-9.95690920430163,1.75384124890821,-19.2568714507962
3.50677950781843,2.89485418033859,0.371562731533841,6.95449989944001
-2.36395703863967,-3.12489904066444,0.647824706231918,-4.97992273551123
-5,5,0,-20
